Al,As,B,Ba,Bi,Cd,Cu,Dy,Er,Fe,Ga,Ge,In,La,Mn,P,Pb,Pr,S,Sb,Se,Si,Sn,Te,Tl,Zn,TG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.83,51.83,0.0,0.0,0.0,0.0,0.0,0.0,34.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86,27.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.88,0.0,0.0,0.0,0.0,0.0,528.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.94,50.8,0.0,0.0,0.0,0.0,0.0,0.0,35.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4,13.64,0.0,418.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.97,0.0,0.0,0.0,0.0,0.0,13.15,0.0,0.0,0.0,0.0,0.0,0.0,72.88,0.0,0.0,423.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.97,0.0,0.0,437.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.12,44.27,0.0,0.0,0.0,0.0,0.0,0.0,41.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.29,5.29,0.0,420.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.43,66.11,0.0,0.0,0.0,0.0,0.0,0.0,19.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,45.38,0.0,0.0,0.0,0.0,0.0,0.0,40.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,45.39,0.0,0.0,0.0,0.0,0.0,0.0,40.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,38.54,0.0,0.0,0.0,0.0,0.0,1.79,44.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.98,39.01,0.0,0.0,0.0,0.0,0.0,0.91,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,46.99,0.0,0.0,0.0,0.0,0.0,0.0,38.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,39.16,0.0,0.0,0.0,0.0,0.0,0.77,44.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.14,39.41,0.0,0.0,0.0,0.0,0.0,0.15,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.17,39.49,0.0,0.0,0.0,0.0,0.0,0.0,45.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.2666666666668
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.28,18.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.21,0.0,0.0,0.0,0.0,0.0,636.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.39,37.41,0.0,0.0,0.0,0.0,0.0,0.0,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.59,0.0,0.0,448.65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.51,36.34,0.0,0.0,0.0,0.0,0.0,0.0,48.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.87,33.05,0.0,0.0,0.0,0.0,0.0,0.0,51.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.03,0.0,0.0,0.0,0.0,0.0,638.3833333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26,43.9,0.0,0.0,0.0,0.0,0.0,0.0,38.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.45,42.41,0.0,0.0,0.0,0.0,0.0,0.0,40.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,40.06,0.0,0.0,0.0,0.0,0.0,0.0,42.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.08,0.0,0.0,0.0,0.0,0.0,598.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.17,36.79,0.0,0.0,0.0,0.0,0.0,0.0,45.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32,15.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.41,0.0,0.0,0.0,0.0,0.0,448.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.38,35.1,0.0,0.0,0.0,0.0,0.0,0.0,46.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.39,19.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.47,0.0,0.0,0.0,0.0,0.0,413.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.39,35.1,0.0,0.0,0.0,0.0,0.0,0.0,46.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,64.52,0.0,0.0,0.0,0.0,0.0,0.0,503.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72,32.49,0.0,0.0,0.0,0.0,0.0,0.0,48.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.07,29.78,0.0,0.0,0.0,0.0,0.0,0.0,51.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.41,37.32,0.0,0.0,0.0,0.0,0.0,0.0,43.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.43,26.97,0.0,0.0,0.0,0.0,0.0,0.0,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77,33.17,0.0,0.0,2.59,0.0,0.0,0.0,44.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,24.05,0.0,0.0,0.0,0.0,0.0,0.0,56.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.19,21.02,0.0,0.0,0.0,0.0,0.0,0.0,58.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,14.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.88,0.0,0.0,0.0,0.0,0.0,458.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.31,47.94,0.0,0.0,0.0,0.0,0.0,0.0,31.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.32,21.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.49,23.02,0.0,0.0,0.0,0.0,0.0,553.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.32,29.99,0.0,0.0,5.78,0.0,0.0,0.0,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.36,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.52,0.0,0.0,0.0,0.0,0.0,623.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59,17.87,0.0,0.0,0.0,0.0,0.0,0.0,61.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.26,41.77,0.0,0.0,0.0,0.0,0.0,0.0,36.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86,37.94,0.0,0.0,0.0,0.0,0.0,0.0,40.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04,36.73,0.0,0.0,0.0,0.0,0.0,0.0,41.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.57,33.3,0.0,0.0,0.0,0.0,0.0,0.0,44.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.62,32.98,0.0,0.0,0.0,0.0,0.0,0.0,44.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82,31.69,0.0,0.0,0.0,0.0,0.0,0.0,45.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.01,10.26,0.0,0.0,0.0,10.22,0.0,0.0,56.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.09,0.0,27.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.36,0.0,0.0,0.0,0.0,0.0,333.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64,0.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.24,0.0,0.0,0.0,0.0,0.0,332.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64,11.44,0.0,0.0,0.0,11.39,0.0,0.0,51.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85,26.92,0.0,0.0,3.54,0.0,0.0,0.0,43.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.22,0.0,14.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.39,0.0,0.0,0.0,0.0,0.0,331.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.82,0.0,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.82,0.0,0.0,0.0,0.0,0.0,327.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.84,0.0,0.0,0.0,0.0,12.81,0.0,0.0,58.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.96,0.0,0.0,57.71,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.73,0.0,0.0,11.26,0.0,0.0,335.24999849999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,53.88,0.0,0.0,426.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.52,21.69,0.0,0.0,5.93,0.0,0.0,0.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36,0.0,0.0,42.6,0.0,0.0,434.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.56,13.81,0.0,0.0,0.0,0.0,0.0,0.0,397.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.26,0.0,0.0,0.0,0.0,14.33,0.0,0.0,53.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.16,0.0,0.0,30.03,0.0,0.0,454.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.22,0.0,0.0,30.07,0.0,0.0,0.0,0.0,34.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.5375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.99,0.0,0.0,30.69,0.0,0.0,720.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.32,0.0,0.0,30.86,0.0,0.0,718.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,31.04,0.0,0.0,706.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,24.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,57.55,0.0,0.0,0.0,0.0,0.0,551.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,24.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74,57.53,0.0,0.0,0.0,0.0,0.0,545.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,24.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74,57.51,0.0,0.0,0.0,0.0,0.0,546.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,5.28,25.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22,59.78,0.0,0.0,0.0,0.0,0.0,559.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.73,57.5,0.0,0.0,0.0,0.0,0.0,533.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,24.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72,57.48,0.0,0.0,0.0,0.0,0.0,540.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,5.27,25.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21,59.74,0.0,0.0,0.0,0.0,0.0,563.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,38.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94,0.0,0.0,0.0,0.0,0.0,623.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,35.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.45,0.0,0.0,15.65,0.0,0.0,578.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,19.95,0.0,0.0,0.0,0.0,34.78,0.0,0.0,0.0,44.99,0.0,0.0,0.0,0.0,0.0,612.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,24.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,57.39,0.0,0.0,0.0,0.0,0.0,528.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,24.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69,57.36,0.0,0.0,0.0,0.0,0.0,530.65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,5.26,25.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,59.61,0.0,0.0,0.0,0.0,0.0,555.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,35.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.27,0.0,0.0,15.6,0.0,0.0,573.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,24.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64,57.2,0.0,0.0,0.0,0.0,0.0,526.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,24.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63,57.16,0.0,0.0,0.0,0.0,0.0,529.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,5.25,25.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16,59.4,0.0,0.0,0.0,0.0,0.0,556.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,24.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53,56.83,0.0,0.0,0.0,0.0,0.0,523.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,24.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.51,56.77,0.0,0.0,0.0,0.0,0.0,525.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.58,0.0,0.0,0.0,0.0,0.0,314.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,5.21,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,58.97,0.0,0.0,0.0,0.0,0.0,553.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.86,0.0,0.0,0.0,0.0,0.0,353.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.12,0.0,0.0,0.0,0.0,0.0,369.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,11.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.35,0.0,0.0,0.0,0.0,0.0,393.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.66,0.0,0.0,0.0,0.0,0.0,448.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.75,0.0,0.0,0.0,0.0,0.0,486.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,20.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.83,0.0,0.0,0.0,0.0,0.0,525.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,22.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.91,0.0,0.0,0.0,0.0,0.0,546.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.04,0.0,0.0,0.0,0.0,0.0,583.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,5.19,25.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06,58.76,0.0,0.0,0.0,0.0,0.0,548.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,5.18,25.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,58.67,0.0,0.0,0.0,0.0,0.0,551.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,56.42,0.0,0.0,0.0,0.0,0.0,523.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.86,0.0,0.0,0.0,0.0,0.0,353.075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.19,0.0,0.0,0.0,0.0,0.0,389.075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.48999999999998,0.0,0.0,0.0,0.0,0.0,421.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.49,0.0,0.0,0.0,0.0,0.0,421.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.73999999999998,0.0,0.0,0.0,0.0,0.0,516.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.75,0.0,0.0,0.0,0.0,0.0,516.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,18.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95999999999998,0.0,0.0,0.0,0.0,0.0,537.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,18.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.96,0.0,0.0,0.0,0.0,0.0,537.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,23.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.14,0.0,0.0,0.0,0.0,0.0,513.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,23.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.14,0.0,0.0,0.0,0.0,0.0,513.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,28.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28,0.0,0.0,0.0,0.0,0.0,489.075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.27,0.0,0.0,0.0,0.0,0.0,356.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.51,0.0,0.0,0.0,0.0,0.0,369.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.73,0.0,0.0,0.0,0.0,0.0,393.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,13.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.93,0.0,0.0,0.0,0.0,0.0,431.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1,0.0,0.0,0.0,0.0,0.0,488.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,18.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.17,0.0,0.0,0.0,0.0,0.0,479.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,20.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.24,0.0,0.0,0.0,0.0,0.0,519.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,22.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3,0.0,0.0,0.0,0.0,0.0,549.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.71,0.0,0.0,0.0,0.0,0.0,440.075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,14.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.19,0.0,0.0,0.0,0.0,0.0,546.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,14.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2,0.0,0.0,0.0,0.0,0.0,546.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.37999999999998,0.0,0.0,0.0,0.0,0.0,565.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.38,0.0,0.0,0.0,0.0,0.0,565.15
